RA,DEC,zabs,zem,NHI,plate,fiber
143.84718,41.255195,4.502807247292515,4.77638578414917,20.38629722595215,939,631
153.37254,44.641658,2.574244854044037,3.0030250549316406,20.352294921875,943,110
154.68505,45.417952,4.011691164128881,4.4461259841918945,20.417491912841797,944,194
151.51583,55.826196,3.583363486241577,3.7576000690460205,20.433446884155273,945,573
163.34579,58.070036,5.057372765318825,5.214900016784668,20.45595359802246,949,493
183.17059,59.357073,2.675228118578922,2.8417060375213623,20.3826847076416,955,267
168.64427,49.352747,3.0205391978216225,3.2128710746765137,20.425823211669922,965,399
172.78185,49.858667,3.8193037588932546,3.9854578971862793,21.15523910522461,966,508
181.46462,50.102756,3.0418882369318316,3.4470601081848145,20.382598876953125,969,517
255.16773,33.216071,2.7591036489011076,3.1794519424438477,20.35390853881836,973,439
258.79152,29.765278,3.9474828857958846,4.539320945739746,20.60984230041504,978,228
258.79152,29.765278,4.235815091655672,4.539320945739746,20.4666690826416,978,228
258.79152,29.765278,4.393669118435494,4.539320945739746,20.55352020263672,978,228
318.68314,-0.92577354,2.9181792521455936,3.4352331161499023,20.383777618408203,986,185
319.52151,1.132785,3.31901090489,3.8593130111694336,20.47446632385254,986,625
139.53989,5.4059072,3.5791439959112914,3.642699956893921,20.45704460144043,991,359
145.22736,5.817651,2.57589123369179,3.2489919662475586,20.355976104736328,993,232
163.62039,52.29658,2.709234585665959,3.1336519718170166,20.412588119506836,1010,22
175.97843,54.27309,2.7617012427824537,2.858203887939453,20.619991302490234,1015,64
188.98693,55.140755,3.4349047888800834,3.654263973236084,20.357954025268555,1020,559
195.45973,53.908975,3.5918141347382653,3.719954013824463,20.42816734313965,1039,188
194.69836,54.636606,3.741156603440184,3.8242809772491455,20.403614044189453,1039,433
216.61672,50.046754,2.22392032751468,2.327393054962158,20.33063316345215,1046,224
218.51219,48.733591,3.63857198363824,3.735650062561035,20.492992401123047,1047,314
241.05823,39.856108,2.514667945741682,3.152945041656494,20.480758666992188,1055,459
120.09595,30.850353,4.3874630005952815,4.687943935394287,20.507999420166016,1061,188
120.09595,30.850353,4.283044886115733,4.687943935394287,20.45134925842285,1061,188
237.96068,47.225415,3.2607328107548375,3.8459510803222656,20.34859848022461,1168,543
244.59484,41.43287,3.9190846999124034,4.223233222961426,20.44327163696289,1171,520
248.08771,37.918688,3.430821971113483,3.7983410358428955,20.38863754272461,1173,195
248.24868,39.073078,2.7049666288391356,3.101123094558716,20.438739776611328,1173,575
249.19662,38.342052,4.0232443054351075,4.193203926086426,20.5019474029541,1173,640
251.91518,34.602376,3.609823532407516,4.0205512046813965,20.475997924804688,1175,519
133.30646,4.3825796,2.2537508950254765,2.29536509513855,20.37696647644043,1190,180
137.37677,7.014111,3.219726474173565,3.271723985671997,20.438520431518555,1194,360
120.98745,25.17848,2.3657689572749625,2.652945041656494,20.435842514038086,1205,57
134.59443,34.951741,3.7172001163635207,3.8720030784606934,20.631412506103516,1211,492
143.2877,39.344018,3.0670948475629265,3.679658889770508,20.515605926513672,1215,282
153.4014,42.67403,4.96738832922091,5.037700176239014,20.495845794677734,1218,178
180.07845,10.966512,3.636436334087004,3.7678608894348145,20.303796768188477,1228,376
183.91527,9.1020526,2.5219590377110372,2.7211339473724365,20.349456787109375,1230,251
158.24968,9.9418688,2.8661998583480828,3.2608120441436768,20.408254623413086,1239,604
159.1545,7.8349936,2.9417066548341575,3.080035924911499,20.275236129760742,1240,256
135.2933,32.94781,3.853827082972077,3.963131904602051,20.410869598388672,1271,619
137.23057,33.610394,4.5078778548100145,4.611283779144287,20.777137756347656,1272,586
137.23057,33.610394,4.077901830995945,4.611283779144287,20.433618545532227,1272,586
146.0826,37.769271,3.1955055562730577,3.666177988052368,20.367197036743164,1276,178
148.47152,38.73317,2.2507554593634502,2.3268001079559326,20.344280242919922,1277,517
192.12768,49.233412,3.0307355021776976,3.098299980163574,20.71337890625,1279,213
201.52125,49.246805,3.041888236931828,3.266774892807007,20.391347885131836,1282,555
215.67557,46.219517,3.4175787538579767,3.717540979385376,20.32352066040039,1287,489
217.5222,45.178399,2.751321624711447,3.1166040897369385,20.343711853027344,1288,392
224.65343,43.115978,2.310429173326395,2.6080150604248047,20.355213165283203,1290,513
122.32078,5.6616674,2.319588875934647,2.5448360443115234,20.35783576965332,1295,222
127.41379,7.1457736,3.430821971113483,3.990255117416382,20.54947853088379,1297,389
131.61603,8.0143853,4.739635334995234,5.030099868774414,20.5889892578125,1298,455
131.61603,8.0143853,4.5845000682387935,5.030099868774414,20.566112518310547,1298,455
138.43745,9.2354894,2.484049370975681,2.8969130516052246,20.48384666442871,1301,370
148.64558,9.2554484,3.153213916615167,3.397526979446411,20.35805892944336,1306,52
148.64558,9.2554484,2.719497752140774,3.397526979446411,20.33490562438965,1306,52
171.377,57.956326,3.6161966403490684,3.699160099029541,20.32445526123047,1309,364
172.24099,57.98609,4.74492416972439,4.993122100830078,20.667980194091797,1309,450
206.65811,56.821005,3.23627651951489,3.4620490074157715,20.385684967041016,1322,529
210.97739,54.546342,2.7617012427824537,3.257828950881958,20.38569450378418,1324,239
212.38178,53.196306,3.1560838462753553,3.790472984313965,20.334571838378906,1325,283
220.19382,51.448424,3.4955651987782224,3.7184600830078125,20.31601333618164,1328,343
250.45033,33.753379,2.321117955163247,2.7528860569000244,20.485315322875977,1339,62
210.02871,41.361829,2.4039588442317843,2.75988507270813,20.391368865966797,1346,129
212.98297,40.508846,2.8768973356455425,3.338747978210449,20.35479736328125,1347,131
215.96768,40.767896,2.789520847187916,3.338644027709961,20.358850479125977,1348,511
218.10321,39.673469,4.004772037573592,4.298365116119385,20.424407958984375,1349,161
221.02027,37.954071,3.2343260912193488,3.3591361045837402,20.378555297851562,1350,254
157.35069,42.636742,2.735805873572225,3.297637939453125,20.326757431030273,1360,326
195.3263,44.897291,3.4790333959250566,3.669100046157837,20.447999954223633,1374,428
212.27698,38.897306,3.212930557013819,3.4480390548706055,20.39849090576172,1379,74
221.36721,37.227231,3.1551269827715966,3.2018020153045654,20.479564666748047,1383,322
227.40801,34.51369,3.164705539710793,3.288870096206665,20.537776947021484,1385,519
221.71268,40.076694,2.396912033997072,2.5385000705718994,20.336795806884766,1397,250
222.64374,41.281023,2.5308909158774258,2.9862780570983887,20.3680362701416,1397,494
230.1439,38.651805,3.219726474173565,3.3935279846191406,20.368528366088867,1399,625
232.14274,36.594003,2.9127698250232723,3.234818935394287,20.3775634765625,1401,338
237.92512,33.897539,2.470438084083653,3.0115110874176025,20.379352569580078,1403,495
253.65356,22.459385,4.376309978144355,4.707866191864014,20.40705680847168,1415,423
237.17402,35.361664,4.555003035322731,4.955900192260742,20.503353118896484,1417,347
247.01177,30.205308,2.229120863146324,2.448261022567749,20.34089469909668,1421,569
153.85971,39.351993,3.2323765609224395,3.5675361156463623,20.390018463134766,1427,364
153.85971,39.351993,2.929925347002842,3.5675361156463623,20.35256004333496,1427,364
160.2334,45.535847,3.577035707659129,4.23061990737915,20.506210327148438,1434,346
168.70916,45.34105,2.804383597706635,3.2706940174102783,20.331430435180664,1438,57
173.89424,41.60307,3.474909952920834,3.5302979946136475,20.451465606689453,1443,63
182.89186,48.709974,4.371360493331832,4.509369850158691,20.37135887145996,1449,604
184.0737,46.919429,3.38312948449167,3.7784619331359863,21.052593231201172,1451,264
213.32862,45.089722,3.071779959996836,3.1173129081726074,21.254858016967773,1467,609
243.13215,25.056567,3.5992212324936883,3.784034013748169,20.47799301147461,1575,317
244.74611,26.500089,3.8104344447463587,4.559974193572998,20.421524047851562,1576,495
241.67085,29.322029,4.001316057318043,4.148529052734375,20.418437957763672,1578,544
116.99992,19.005417,2.961724767741632,3.3356640338897705,20.406484603881836,1582,435
123.57669,23.645319,3.4718198620382656,3.690216064453125,20.43406105041504,1585,256
130.63029,27.977099,3.0223911509413934,3.1708850860595703,20.380165100097656,1587,632
134.72493,31.444292,2.8254655964744235,3.0768380165100098,20.469879150390625,1590,389
137.62805,32.148243,3.46359004770221,4.073894023895264,20.730972290039062,1591,529
137.62805,32.148243,3.4104641933665354,4.073894023895264,20.721771240234375,1591,529
145.41592,35.384797,3.107563637511416,3.3696799278259277,20.490100860595703,1594,514
146.63169,34.836916,3.3760704049377335,3.608315944671631,20.436386108398438,1595,202
147.35574,36.710807,2.3310741526782266,2.3968350887298584,20.432003021240234,1595,414
158.0537,12.103572,2.7712411201175184,3.1986210346221924,20.313013076782227,1599,527
166.93244,11.660445,3.2245874114550475,3.440946102142334,20.388416290283203,1603,39
173.19378,12.150471,5.033708164234943,5.166999816894531,21.04754638671875,1606,71
173.19378,12.150471,4.83827167812368,5.166999816894531,20.514623641967773,1606,71
172.50979,11.91065,3.318016530363381,3.387065887451172,20.391592025756836,1606,102
182.29464,11.595895,2.572599232407578,3.1249771118164062,20.534564971923828,1612,239
182.34506,12.963412,3.2343260912193443,3.556999921798706,20.431697845458984,1612,372
215.43745,35.220966,3.710687563310496,4.563362121582031,20.37395668029785,1644,228
239.10976,26.516912,2.708380601161997,3.23989200592041,20.388944625854492,1654,16
203.09695,50.575372,3.442058774721695,3.8173840045928955,20.40054702758789,1668,150
204.80396,51.901042,3.8315257732779617,4.05044412612915,20.542552947998047,1669,322
217.53063,48.51472,3.6098235324075203,3.9988820552825928,21.045358657836914,1673,545
217.53063,48.51472,3.7773196469544565,3.9988820552825928,20.735288619995117,1673,545
220.36525,47.846915,2.576714707879009,3.193305015563965,20.55289077758789,1674,608
223.80416,45.560703,4.115455376860094,4.266112804412842,20.34903335571289,1676,405
226.64843,45.049881,3.677182333189559,3.8905088901519775,20.861255645751953,1677,324
226.64843,45.049881,3.552860048015999,3.8905088901519775,20.530696868896484,1677,324
235.90876,38.275495,3.158955759097606,3.6366260051727295,20.584054946899414,1680,127
235.73946,39.334672,3.0952866022351078,3.2162439823150635,20.464725494384766,1680,177
235.32731,39.096526,3.5791439959112914,3.7787649631500244,20.5909366607666,1680,185
246.40646,32.526003,2.8008812440636364,2.8493049144744873,20.44297218322754,1684,573
254.82868,26.850556,2.804383597706635,2.995590925216675,20.361358642578125,1692,618
255.53,25.153632,2.73322616140138,2.773742914199829,20.490697860717773,1693,513
195.40519,12.768066,4.018619856417029,4.121593952178955,20.349573135375977,1695,636
201.4755,12.929591,3.771822719345744,4.165552139282227,20.631248474121094,1698,612
215.51277,13.67171,3.1484351038225826,3.755971908569336,20.368061065673828,1708,379
223.19884,11.938919,3.67825941822056,4.022645950317383,20.398887634277344,1714,514
242.77353,8.7431803,3.777319646954451,4.55070686340332,20.41937828063965,1730,526
114.14417,40.434318,3.849358601145796,3.9933009147644043,20.454082489013672,1734,638
116.95729,44.57142,3.7630407879986905,4.446016788482666,20.420501708984375,1736,582
117.63568,44.757275,3.187784263188971,3.3736538887023926,20.38873863220215,1736,634
137.80912,11.078624,3.002988114152682,3.562525987625122,20.342317581176758,1739,369
144.44366,11.677335,3.7313415520819317,4.3452019691467285,20.368839263916016,1741,623
146.63676,12.863081,3.0131399080135033,3.3046839237213135,20.328659057617188,1742,566
152.70683,13.463023,3.7641376449457455,4.1345930099487305,20.357702255249023,1745,411
158.16629,13.473505,2.347991144309174,2.5519518852233887,20.33439064025879,1748,351
163.59716,13.134196,3.128424061655231,3.4544858932495117,20.356136322021484,1750,210
165.26932,14.313712,2.590742818693939,3.2130589485168457,20.411203384399414,1750,628
174.6941,13.858111,4.035983524050583,4.341073989868164,20.445159912109375,1755,41
175.06337,15.075204,2.8484362835633856,3.3309950828552246,20.349924087524414,1755,593
122.22444,7.1612781,3.0905744423519526,3.8505749702453613,20.432109832763672,1756,516
120.75208,50.058797,3.6632027731472308,3.788367986679077,20.45539665222168,1780,297
215.75685,7.9677104,2.9073678661406457,3.2110190391540527,20.376184463500977,1811,99
215.62958,9.3317302,2.920886769522606,3.5300889015197754,20.405731201171875,1811,458
212.28846,6.0968152,2.757372916242621,3.109102964401245,20.396026611328125,1824,57
211.42898,34.930687,2.813153607639004,3.0569589138031006,20.368432998657227,1839,338
211.72435,34.560381,2.497714042231979,2.5627620220184326,20.388395309448242,1839,343
215.91782,33.243307,2.7825467172012104,2.8815829753875732,20.490846633911133,1840,174
215.26596,34.558903,4.671321930876982,4.906550884246826,20.6837215423584,1840,445
215.26596,34.558903,4.191397702545974,4.906550884246826,20.441343307495117,1840,445
216.77443,33.138325,4.0942974649209285,4.708384037017822,20.42587661743164,1841,349
219.08503,33.12967,3.1085095478892173,3.208446979522705,20.592750549316406,1841,586
239.40999,23.349314,3.381111443476125,4.13538122177124,20.480525970458984,1851,228
119.78158,18.015204,4.481309191387109,4.804050922393799,20.408527374267578,1923,309
119.78158,18.015204,4.200969423689715,4.804050922393799,20.685749053955078,1923,309
127.06428,21.720544,2.3333759721132497,2.3947811126708984,20.389759063720703,1927,626
126.85975,23.044113,2.6811566629731396,3.048732042312622,20.478471755981445,1928,249
138.69123,30.293986,3.655692632397738,4.281565189361572,20.422142028808594,1936,618
143.70563,32.227882,2.628977709221363,2.958338975906372,20.39486312866211,1941,615
148.23506,33.494193,3.2626954025946784,3.411130905151367,20.529464721679688,1945,32
147.43841,30.821346,2.9956211248764375,3.669711112976074,20.418926239013672,1946,103
147.30454,29.731528,3.5886433171929957,3.7883191108703613,20.457279205322266,1947,416
149.01848,34.737656,2.900176853740076,3.424799919128418,20.441442489624023,1948,481
149.01848,34.737656,3.0409576649118133,3.424799919128418,20.392345428466797,1948,481
152.39327,33.022588,3.127473566319055,3.247472047805786,20.35865592956543,1952,500
169.56371,31.331474,2.913670877303912,3.128803014755249,20.404638290405273,1979,213
187.81703,41.227045,3.4318423230433694,3.875188112258911,20.406423568725586,1984,377
187.81703,41.227045,3.6268380726194724,3.875188112258911,20.41153907775879,1984,377
181.34786,40.587435,3.8650163099872827,3.9465579986572266,20.597803115844727,1995,319
174.37262,37.873404,3.8148670595848975,4.1622772216796875,20.48236656188965,1997,313
185.03723,34.611767,3.6966078599889807,4.3600897789001465,20.366493225097656,1999,549
190.54089,37.334905,3.4145282522894638,3.8274450302124023,20.35909652709961,2000,89
194.72809,34.09943,2.637343366820508,2.858549118041992,20.3343448638916,2006,383
196.16265,34.203836,2.914572137083395,3.2036778926849365,20.48244285583496,2006,584
188.03416,36.065321,2.99286200066208,3.0352649688720703,20.393768310546875,2010,210
189.27722,36.254696,3.3269741491581293,4.0963640213012695,20.41425132751465,2010,536
194.63394,29.150862,3.0670948475629256,3.4883570671081543,20.430110931396484,2011,171
176.80424,36.450672,3.39626942817042,3.8072330951690674,20.340097427368164,2012,632
160.00843,31.697196,2.874220194600121,2.996579885482788,20.483280181884766,2019,194
205.75543,32.906324,2.880469734948529,2.9244930744171143,20.366867065429688,2024,353
161.2543,35.217769,3.1522577138610535,3.3232550621032715,20.40285301208496,2025,416
168.21772,37.986179,3.2843436695337376,3.984334945678711,20.381519317626953,2030,539
207.52033,36.012649,3.3001568860559427,3.5837929248809814,20.41490936279297,2033,188
132.4162,23.8581,2.5907428186939354,3.256442070007324,20.365543365478516,2085,429
167.69636,31.459021,3.843778783350654,4.1170759201049805,20.718669891357422,2092,468
158.08341,34.883938,2.36964617346549,2.432394027709961,20.388446807861328,2096,258
181.60911,37.907861,2.905568871006089,3.179158926010132,20.42400550842285,2108,165
181.0353,38.564891,3.0792873683228486,3.416459083557129,20.456729888916016,2108,438
170.33354,35.822435,2.9362647458466586,3.0418169498443604,20.657114028930664,2111,525
218.53464,23.374991,3.5707166651897815,4.010190963745117,20.82929039001465,2136,493
218.53464,23.374991,3.676105496138004,4.010190963745117,20.51315689086914,2136,493
241.37307,15.984216,3.497635959834237,3.6087799072265625,20.507837295532227,2196,29
250.30731,13.699694,3.708518710953336,4.104376792907715,20.436817169189453,2210,450
