plate,fiber,ra,dec,z_qso,spectrum,rest_frame,dla_z,column_density,std_column_density,dla_confidence
1230,127,184.468570,8.888698,3.538142,5329.666080,1174.415900,3.384139,21.312428,0.080014,1.000000
1230,509,184.815430,10.413747,3.278128,4828.363965,1128.616083,2.971772,20.631828,0.061051,1.000000
1230,509,184.815430,10.413747,3.278128,4971.643737,1162.107315,3.089633,20.336401,0.144138,1.000000
1230,587,185.559080,10.435865,4.133416,5385.177220,1049.043568,3.429802,20.619168,0.099732,1.000000
1230,587,185.559080,10.435865,4.133416,5619.530077,1094.695985,3.622579,20.664724,0.063556,1.000000
1230,632,185.781360,10.580058,2.761618,4520.640796,1201.780967,2.718641,20.442617,0.060251,1.000000
1231,461,186.241810,10.383500,3.263756,4341.102097,1018.140358,2.570954,20.665433,0.148009,0.650000
1231,461,186.241810,10.383500,3.263756,4409.608165,1034.207428,2.627307,20.457331,0.118230,0.737500
1232,483,187.700270,10.598621,3.408142,4757.732275,1079.305562,2.913671,20.791374,0.063406,1.000000
1232,603,188.325740,11.008980,2.878488,4615.300681,1189.974187,2.796508,20.838511,0.154477,0.575000
1232,628,188.997230,10.663891,3.136336,4722.804844,1141.784600,2.884940,20.507489,0.048946,1.000000
1233,303,188.214160,9.518594,3.079752,4786.300923,1173.184292,2.937171,20.684737,0.055218,1.000000
1233,465,189.402030,10.094093,3.803617,4632.335437,964.343210,2.810520,20.463655,0.101219,0.962500
1233,465,189.402030,10.094093,3.803617,5666.305684,1179.591479,3.661056,20.366898,0.278904,0.637500
1234,188,145.810020,6.899178,3.244969,4075.679266,960.119937,2.352620,20.422961,0.110552,1.000000
1236,456,151.345570,8.872424,3.341314,4698.941086,1082.377594,2.865310,20.399497,0.114462,1.000000
1238,403,155.065150,9.539786,3.699750,4946.522627,1052.507619,3.068968,21.058130,0.051042,1.000000
1238,411,155.169270,9.381733,3.660733,4364.153323,936.366305,2.589916,21.383180,0.037130,1.000000
1239,55,158.011350,8.187909,3.260346,4954.501908,1162.934180,3.075532,21.081027,0.049206,1.000000
1240,256,159.154500,7.834994,3.080036,4792.918012,1174.724463,2.942614,20.367239,0.176132,0.962500
1240,460,159.588510,9.723061,3.652919,4691.373388,1008.264561,2.859085,21.030824,0.079101,1.000000
1240,460,159.588510,9.723061,3.652919,5533.501092,1189.253677,3.551812,20.369561,0.109003,1.000000
1240,475,159.462750,9.176394,3.602481,4669.818486,1014.630717,2.841354,20.835566,0.072176,1.000000
1240,475,159.462750,9.176394,3.602481,4740.236390,1029.930706,2.899279,20.512225,0.232213,0.362500
1240,475,159.462750,9.176394,3.602481,5619.530077,1220.978471,3.622579,20.315652,0.088072,1.000000
1242,248,57.008193,-1.252249,2.997900,3814.169597,954.043270,2.137504,20.548432,0.127590,0.262500
1263,327,116.156350,20.983387,2.678146,4294.375337,1167.538067,2.532517,20.721494,0.051742,1.000000
1264,74,119.313910,21.559372,2.969363,3834.422814,966.004580,2.154164,20.304039,0.132011,0.912500
1264,74,119.313910,21.559372,2.969363,4077.556618,1027.257181,2.354164,20.463334,0.115586,0.325000
1264,296,118.058920,22.232480,2.941852,4451.434629,1129.274900,2.661713,20.966272,0.137143,1.000000
1265,120,121.427650,23.574117,3.361877,4123.822843,945.423926,2.392222,20.495117,0.092399,1.000000
1265,630,122.789890,24.967794,3.148715,4192.759967,1010.616528,2.448929,20.487097,0.103890,0.412500
1266,436,124.554400,26.526925,4.177399,5548.811864,1071.737313,3.564406,20.656699,0.087502,0.812500
1266,436,124.554400,26.526925,4.177399,5619.530077,1085.396336,3.622579,20.745229,0.210041,0.262500
1266,436,124.554400,26.526925,4.177399,6267.581645,1210.565663,4.155660,20.768075,0.098066,1.000000
1266,602,125.481580,26.017566,4.652069,5441.266536,962.703472,3.475940,20.613365,0.176672,0.287500
1266,602,125.481580,26.017566,4.652069,5565.446343,984.674152,3.578090,20.594335,0.276566,0.400000
1266,602,125.481580,26.017566,4.652069,6151.768727,1088.410037,4.060394,20.575871,0.122355,0.550000
1266,602,125.481580,26.017566,4.652069,6452.083809,1141.543690,4.307430,20.639229,0.267716,0.425000
1266,602,125.481580,26.017566,4.652069,6669.603248,1180.028613,4.486360,20.344544,0.115644,0.550000
1267,51,126.382840,26.605356,2.556653,4302.293159,1209.646578,2.539030,20.531648,0.060226,1.000000
1267,408,126.854280,28.793450,3.066239,4748.976276,1167.903839,2.906468,20.324047,0.129220,1.000000
1269,374,130.255770,31.328123,2.892038,3899.419867,1001.896631,2.207630,20.331413,0.148587,1.000000
1271,472,133.879540,32.457915,3.266992,4165.815197,976.288474,2.426765,20.512522,0.091209,1.000000
1271,601,135.580720,32.755589,3.079233,4540.461526,1113.067482,2.734946,20.433162,0.056265,1.000000
1271,619,135.293300,32.947810,3.963132,5078.085397,1023.161482,3.177191,20.613005,0.081621,1.000000
1271,619,135.293300,32.947810,3.963132,5900.651970,1188.896867,3.853827,20.345814,0.094425,1.000000
1272,22,137.419460,33.063238,3.787974,5661.089226,1182.355854,3.656765,20.798656,0.063139,1.000000
1272,460,136.105970,33.884087,4.097157,4653.717326,913.002547,2.828109,20.370111,0.080304,0.350000
1272,460,136.105970,33.884087,4.097157,5139.253023,1008.258726,3.227507,20.425964,0.089027,0.475000
1272,460,136.105970,33.884087,4.097157,5179.645056,1016.183150,3.260733,20.496959,0.095455,0.225000
1272,460,136.105970,33.884087,4.097157,6202.974560,1216.947910,4.102515,20.520993,0.142765,0.975000
1272,586,137.230570,33.610394,4.611284,5701.642723,1016.103079,3.690124,20.788146,0.061229,0.475000
1272,586,137.230570,33.610394,4.611284,6170.210777,1099.607687,4.075564,20.403701,0.058198,1.000000
1272,586,137.230570,33.610394,4.611284,6695.761872,1193.267376,4.507878,20.858911,0.031226,1.000000
1274,86,141.364640,34.732694,2.788579,3864.559516,1020.055152,2.178954,21.180403,0.132057,0.337500
1274,86,141.364640,34.732694,2.788579,4648.362619,1226.940928,2.823704,20.506966,0.052648,1.000000
1274,462,140.663380,36.059144,3.193662,3882.397512,925.777418,2.193628,20.548689,0.142575,0.550000
1274,462,140.663380,36.059144,3.193662,4244.240644,1012.060752,2.491277,20.586599,0.073904,0.612500
1274,522,141.497260,36.787058,3.907042,4550.928371,927.428040,2.743556,20.486870,0.119984,0.287500
1274,522,141.497260,36.787058,3.907042,4713.027784,960.462078,2.876897,20.448102,0.119084,1.000000
1274,522,141.497260,36.787058,3.907042,4984.252094,1015.734544,3.100004,20.941560,0.079650,0.912500
1274,522,141.497260,36.787058,3.907042,5861.381645,1194.483686,3.821524,20.493605,0.159654,0.562500
1274,522,141.497260,36.787058,3.907042,5986.872372,1220.057285,3.924751,20.712588,0.146302,1.000000
1275,425,142.760850,37.402447,3.161786,4455.536441,1070.582763,2.665087,20.380785,0.220783,0.575000
1276,172,146.224550,37.477843,3.348156,5271.084762,1212.257516,3.335950,20.477859,0.048447,1.000000
1278,39,191.785120,50.055787,2.271340,3813.291453,1165.666539,2.136782,20.595806,0.140635,0.887500
1279,116,193.367120,49.797537,3.590621,4763.212971,1037.596651,2.918179,20.856013,0.036467,1.000000
1279,213,192.127680,49.233412,3.098300,4898.916081,1195.353221,3.029807,20.487497,0.162425,0.925000
1281,562,198.768770,50.044321,3.284086,4381.269820,1022.684846,2.603996,20.873757,0.136426,1.000000
1281,562,198.768770,50.044321,3.284086,5280.803408,1232.655792,3.343945,20.328318,0.207777,0.325000
1281,584,198.620860,49.696971,3.842578,4897.788194,1011.401006,3.028880,20.556362,0.043578,1.000000
1282,70,201.873960,48.750257,3.141354,4186.007480,1010.782318,2.443375,20.626589,0.081876,1.000000
1282,404,200.523490,49.731117,3.232217,4250.108332,1004.227396,2.496104,20.723536,0.067436,1.000000
1282,404,200.523490,49.731117,3.232217,5113.285003,1208.181177,3.206146,20.424975,0.035550,1.000000
1282,466,200.506310,49.377114,2.941412,4335.108784,1099.887252,2.566024,21.379427,0.119625,0.525000
1282,555,201.521250,49.246805,3.266775,4089.780501,958.517992,2.364219,20.379706,0.099033,1.000000
1283,162,203.594310,47.842663,4.950000,6240.221421,1048.776743,4.133154,20.303990,0.126612,0.762500
1283,350,201.549280,48.812803,3.244107,4859.594143,1145.021587,2.997462,20.390864,0.101725,1.000000
1283,423,202.942550,48.640645,3.731085,5151.100225,1088.777766,3.237252,20.655946,0.040649,1.000000
1283,423,202.942550,48.640645,3.731085,5702.955726,1205.422361,3.691204,21.036311,0.045866,1.000000
1283,541,204.555790,49.053204,3.765696,4577.201167,960.447565,2.765167,20.634107,0.043752,1.000000
1283,541,204.555790,49.053204,3.765696,4846.185122,1016.889259,2.986431,20.313362,0.109998,0.575000
1284,66,207.864740,47.395986,4.392882,5622.118562,1042.507271,3.624708,20.539844,0.105637,1.000000
1285,76,210.393760,47.175592,3.041411,4059.756633,1004.539432,2.339522,20.900448,0.106298,1.000000
1285,76,210.393760,47.175592,3.041411,4623.810214,1144.107912,2.803508,20.427174,0.047829,1.000000
1285,120,210.194220,46.718690,2.318060,4066.305463,1225.506941,2.344909,20.355013,0.192468,0.512500
1285,508,209.679710,47.459774,3.585061,5173.685201,1128.378689,3.255830,20.341029,0.065092,1.000000
1285,558,210.000760,47.503783,3.019572,4604.685784,1145.566185,2.787776,20.316253,0.099017,1.000000
1286,596,213.653040,46.810625,2.359781,3817.684195,1136.289587,2.140395,20.528392,0.076218,1.000000
1287,239,214.370740,45.573517,3.127747,4107.712126,995.146279,2.378970,20.325248,0.099178,1.000000
1287,416,215.034210,46.523973,3.203658,4244.240644,1009.654101,2.491277,20.984601,0.136834,1.000000
1287,489,215.675570,46.219517,3.717541,4747.882909,1006.431726,2.905569,21.033869,0.058323,1.000000
1287,489,215.675570,46.219517,3.717541,5371.554667,1138.634448,3.418596,20.349091,0.060831,1.000000
1287,529,215.540440,46.992365,3.811790,5114.462516,1062.902273,3.207114,21.511855,0.071588,1.000000
1287,595,216.866610,46.320634,3.187278,4406.563167,1052.369375,2.624802,20.575649,0.054805,1.000000
1288,18,219.560750,44.275337,4.254205,5580.845504,1062.167400,3.590757,20.725939,0.262608,0.400000
1288,50,218.984690,43.867913,4.318785,5402.564991,1015.751680,3.444105,20.361432,0.271867,0.275000
1288,50,218.984690,43.867913,4.318785,5929.253246,1114.775843,3.877354,20.592374,0.055909,1.000000
1288,50,218.984690,43.867913,4.318785,6129.146471,1152.358340,4.041785,20.399636,0.098136,1.000000
1288,282,216.302930,44.285401,3.370094,4774.193311,1092.469234,2.927212,20.400166,0.139225,0.925000
1288,282,216.302930,44.285401,3.370094,5553.924862,1270.893666,3.568612,20.406823,0.227943,0.225000
1289,66,222.019430,43.748754,3.444346,5221.556720,1174.876299,3.295209,20.645614,0.054969,1.000000
1289,296,219.649820,43.249807,4.668966,6558.431698,1156.900908,4.394911,20.693532,0.076258,1.000000
1289,423,220.645220,44.475984,3.596911,4758.827910,1035.222992,2.914572,20.732789,0.035532,1.000000
1289,552,222.024340,44.135119,3.304840,4364.153323,1013.778267,2.589916,20.818559,0.087816,1.000000
1290,513,224.653430,43.115978,2.608015,4024.389433,1115.402615,2.310429,20.311740,0.074795,1.000000
1292,39,230.699060,40.403068,3.096012,4325.138310,1055.938847,2.557823,20.599129,0.036311,1.000000
1292,626,230.918440,40.742605,3.190315,5157.034063,1230.703194,3.242133,20.706707,0.072844,1.000000
1297,389,127.413790,7.145774,3.990255,5245.658331,1051.180392,3.315035,20.710523,0.077537,1.000000
1297,389,127.413790,7.145774,3.990255,5386.417346,1079.387169,3.430822,20.377615,0.133633,0.550000
1297,517,128.795510,6.848000,3.985377,6024.208576,1208.375713,3.955464,20.320725,0.050892,1.000000
1297,589,129.137730,7.050723,3.760901,5089.791592,1069.081592,3.186820,21.250758,0.051680,1.000000
1298,310,129.801380,7.304652,3.352992,4932.873745,1133.214506,3.057741,20.778051,0.076637,1.000000
1298,376,130.802690,7.841484,3.273924,4276.613475,1000.629249,2.517907,21.103898,0.088542,1.000000
1298,455,131.616030,8.014385,5.030100,6006.202909,996.037054,3.940652,20.417409,0.106515,0.250000
1298,455,131.616030,8.014385,5.030100,6561.452663,1088.116749,4.397396,20.662747,0.047683,1.000000
1298,455,131.616030,8.014385,5.030100,6798.294905,1127.393418,4.592221,20.389046,0.123651,0.600000
1298,455,131.616030,8.014385,5.030100,6977.502488,1157.112260,4.739635,20.604779,0.060734,1.000000
1298,597,132.267060,7.433525,3.395273,5039.645636,1146.605835,3.145570,21.133809,0.038106,1.000000
1299,51,134.222280,7.332188,2.855537,3905.710057,1013.013264,2.212805,20.464826,0.292764,0.662500
1299,403,133.942660,8.347584,4.303105,5765.009138,1087.100721,3.742248,20.981473,0.065111,1.000000
1300,408,136.470980,9.195014,2.813896,3837.956075,1006.308545,2.157071,20.411019,0.089359,0.375000
1300,560,136.492600,8.350532,2.678907,4330.120677,1177.012840,2.561921,20.701564,0.075486,1.000000
1301,253,138.204820,7.868073,3.619927,5120.354149,1108.319293,3.211961,20.597842,0.070000,1.000000
1301,370,138.437450,9.235489,2.896913,4241.309839,1088.376821,2.488866,20.447533,0.095880,0.875000
1302,539,141.249640,9.850955,3.461078,5274.727157,1182.388481,3.338947,20.758185,0.051151,1.000000
1303,130,142.745180,8.556001,2.989018,4782.995805,1199.040929,2.934452,20.503092,0.053532,1.000000
1303,387,142.062230,9.665341,3.649678,4751.163764,1021.826409,2.908268,20.589709,0.108563,1.000000
1304,242,143.212480,9.126094,2.654523,4060.691534,1111.141358,2.340291,21.123593,0.054365,1.000000
1306,52,148.645580,9.255448,3.397527,4180.228290,950.586161,2.438621,20.716122,0.133280,1.000000
1307,425,149.771380,10.556958,4.018800,5103.874654,1016.951238,3.198405,20.547325,0.119915,0.462500
1307,425,149.771380,10.556958,4.018800,6175.896369,1230.552450,4.080241,20.401959,0.051933,1.000000
1308,38,152.397920,10.420918,3.580461,4318.172626,942.737555,2.552093,20.408016,0.158243,0.387500
1308,51,152.022290,9.779641,3.036930,4005.899043,992.313208,2.295219,20.608025,0.073832,1.000000
1308,175,151.230710,10.605529,3.126603,4051.352202,981.764495,2.332609,20.324361,0.183743,0.625000
1308,409,151.536180,11.320485,3.715930,5021.113055,1064.713232,3.130326,20.645749,0.113375,1.000000
1309,160,173.146450,56.751866,2.274210,3808.903765,1163.304673,2.133172,20.363453,0.147987,0.737500
1309,450,172.240990,57.986090,4.993122,5956.621435,993.909574,3.899867,20.530040,0.075406,0.825000
1309,450,172.240990,57.986090,4.993122,6180.164001,1031.209426,4.083751,20.384969,0.113546,0.350000
1309,450,172.240990,57.986090,4.993122,7068.056297,1179.361304,4.814124,20.700574,0.103320,0.387500
1310,29,176.026820,56.511497,3.273772,4857.356733,1136.550273,2.995621,20.819051,0.062484,1.000000
1310,388,171.477970,57.311531,2.957105,4465.807513,1128.554234,2.673536,20.506997,0.034111,1.000000
1314,49,182.788690,56.589887,3.280408,4977.370850,1162.826291,3.094344,20.720371,0.078906,1.000000
1316,231,186.863510,57.028539,3.580690,5192.780915,1133.624197,3.271538,20.453189,0.059450,1.000000
1316,591,189.382070,57.818893,3.122885,4535.237135,1100.015437,2.730648,20.482605,0.042092,1.000000
1318,610,196.957820,58.080991,2.750473,3845.032367,1025.212645,2.162892,20.586489,0.115408,0.887500
1319,137,197.927660,55.960481,3.787395,4901.172635,1023.766085,3.031664,20.418524,0.076769,0.812500
1319,163,197.917760,56.071371,3.715867,5157.034063,1093.549504,3.242133,20.711860,0.040656,1.000000
1319,171,197.775870,56.164986,4.208706,5761.028186,1106.038293,3.738974,20.541239,0.211470,0.362500
1319,417,198.089050,58.017086,4.291510,5610.479760,1060.279514,3.615134,20.361020,0.156303,0.575000
1319,535,198.961820,57.483935,3.308560,4706.520991,1092.365223,2.871545,20.907539,0.059778,1.000000
1320,350,199.206920,56.963001,4.576143,6290.714855,1128.148094,4.174690,20.342234,0.096733,0.500000
1321,263,202.308980,55.627843,3.197622,3871.684858,922.351942,2.184816,20.344031,0.180405,0.962500
1323,169,209.199130,54.930949,3.119239,4378.244391,1062.876976,2.601507,21.081599,0.093815,1.000000
1323,604,210.158960,56.106835,2.896638,3953.666201,1014.635254,2.252253,20.317505,0.151220,0.537500
1323,604,210.158960,56.106835,2.896638,4448.360749,1141.589453,2.659184,20.698360,0.148667,1.000000
1324,474,211.760740,55.371481,3.193694,3949.116993,941.679790,2.248511,20.338438,0.105879,0.337500
1325,444,212.963740,55.286361,2.321707,4002.211172,1204.865799,2.292186,20.500630,0.067557,1.000000
1328,555,223.537320,51.245488,3.647944,5356.733000,1152.495174,3.406404,20.411412,0.071443,1.000000
1330,129,228.519920,47.637732,4.688450,5644.168882,992.215634,3.642846,20.398365,0.105249,1.000000
1330,129,228.519920,47.637732,4.688450,5788.952686,1017.667876,3.761944,20.421786,0.183229,0.350000
1330,515,229.329520,49.000930,4.647458,5661.089226,1002.413679,3.656765,20.628389,0.076004,0.650000
1330,515,229.329520,49.000930,4.647458,6367.955209,1127.579014,4.238227,20.906705,0.119622,0.562500
1330,515,229.329520,49.000930,4.647458,6779.536449,1200.458039,4.576790,20.350279,0.109276,0.325000
1331,101,231.839090,47.312566,2.978620,4061.626650,1020.863163,2.341060,20.493614,0.149101,0.412500
1331,101,231.839090,47.312566,2.978620,4803.966829,1207.445488,2.951703,20.448518,0.283148,0.275000
1331,332,229.692050,48.379368,3.287211,4843.953885,1129.861337,2.984596,20.901176,0.047603,1.000000
1332,242,232.874620,45.285447,4.165385,6183.010728,1197.008743,4.086093,20.348323,0.047634,1.000000
1333,123,236.187470,43.559140,3.522691,5114.462516,1130.845000,3.207114,20.664527,0.045666,1.000000
1333,353,234.254140,44.992137,2.742942,3826.484866,1022.320081,2.147635,20.568284,0.089582,1.000000
1336,580,243.991030,39.653690,3.377534,4097.321098,935.988431,2.370422,20.337578,0.064286,1.000000
1337,6,246.704100,37.194427,3.027644,4641.945102,1152.521225,2.818425,20.619775,0.092970,0.650000
1338,33,248.567430,35.970263,3.063092,4339.103406,1067.931372,2.569310,21.227417,0.096895,1.000000
1338,281,246.721630,35.281308,2.735697,3862.780230,1034.018604,2.177491,20.538327,0.112529,1.000000
1338,299,245.623270,35.519184,3.423036,4512.321133,1020.186368,2.711798,21.051092,0.099897,0.800000
1338,448,246.943360,37.119551,2.654818,4499.870339,1231.215964,2.701556,20.560375,0.099489,1.000000
1339,299,248.619530,33.751417,2.994120,4787.403137,1198.612780,2.938078,20.676770,0.060627,1.000000
1339,610,250.402590,34.733159,2.755384,4417.738449,1176.374636,2.633995,20.642011,0.047202,1.000000
1340,216,249.040520,31.641086,3.577757,4669.818486,1020.110636,2.841354,20.315140,0.085669,1.000000
1340,216,249.040520,31.641086,3.577757,5371.554667,1173.403220,3.418596,20.559389,0.050254,1.000000
1340,388,249.128370,32.402025,3.102624,4340.102636,1057.884588,2.570132,20.658291,0.039580,1.000000
1340,502,249.537570,32.665361,2.930632,4008.667176,1019.853057,2.297496,20.304362,0.099877,0.525000
1341,292,249.153870,31.954745,4.569910,5580.845504,1001.963309,3.590757,20.573117,0.051415,1.000000
1341,292,249.153870,31.954745,4.569910,6732.866449,1208.792671,4.538400,20.351869,0.076442,1.000000
1341,335,249.459880,32.387174,2.988952,3846.803478,964.364463,2.164348,20.375616,0.154489,0.762500
1342,599,252.803930,29.866271,3.220253,4221.822791,1000.371968,2.472836,20.440583,0.107139,0.850000
1342,599,252.803930,29.866271,3.220253,4306.257543,1020.379004,2.542292,20.588431,0.108262,1.000000
1343,543,252.975290,31.551391,2.704594,3975.575449,1073.147438,2.270275,20.419926,0.131154,1.000000
1344,490,203.803540,44.071477,3.113176,4078.495618,991.568440,2.354936,20.334620,0.213240,0.500000
1345,510,207.388560,43.530407,3.202614,3921.028509,932.997521,2.225405,20.405230,0.264325,0.325000
1345,530,206.772810,43.865674,3.161175,4215.994154,1013.173957,2.468042,20.841332,0.171740,0.712500
1346,132,210.120880,41.212079,2.548808,4294.375337,1210.089478,2.532517,21.460257,0.055530,0.612500
1346,561,210.750930,43.468160,4.696300,5648.069082,991.532934,3.646055,20.337447,0.172493,0.750000
1346,561,210.750930,43.468160,4.696300,5761.028186,1011.363193,3.738974,20.384378,0.244046,0.437500
1349,161,218.103210,39.673469,4.298365,5192.780915,980.072306,3.271538,20.847290,0.089617,1.000000
1349,161,218.103210,39.673469,4.298365,6082.750457,1148.042901,4.003620,20.415342,0.060189,1.000000
1349,164,218.133240,39.845223,3.058658,4129.524052,1017.460493,2.396912,20.749713,0.127616,0.787500
1349,496,218.136260,40.198253,2.999941,4445.288991,1111.338609,2.656658,20.559455,0.064880,1.000000
1350,201,221.086640,38.000162,4.296537,5790.285795,1093.221076,3.763041,20.670428,0.137019,1.000000
1350,201,221.086640,38.000162,4.296537,6011.737375,1135.031713,3.945205,20.556609,0.067559,1.000000
1350,254,221.020270,37.954071,3.359136,5147.543199,1180.863152,3.234326,20.373887,0.070666,1.000000
1351,19,225.354590,37.104130,2.888573,4060.691534,1044.262665,2.340291,20.608468,0.196425,0.562500
1351,194,223.857310,37.666194,3.744300,5576.991724,1175.514165,3.587587,20.319608,0.227228,0.325000
1351,388,223.062360,38.442414,3.552100,4446.312675,976.760776,2.657500,20.562019,0.045763,1.000000
1352,172,226.305680,36.615757,2.444686,4152.407818,1205.453239,2.415736,20.723237,0.071786,1.000000
1352,194,225.884090,36.688346,3.267936,3907.509117,915.550075,2.214284,20.486908,0.230705,0.437500
1352,194,225.884090,36.688346,3.267936,4583.529174,1073.945154,2.770373,21.321070,0.105710,0.762500
1353,246,228.046130,35.088680,3.392042,5211.947111,1186.679728,3.287304,20.633893,0.036325,1.000000
1355,275,233.124880,32.616226,3.048542,4069.115338,1005.081660,2.347220,21.700482,0.076919,0.962500
1356,418,150.802630,40.418230,3.247487,4257.944536,1002.462036,2.502550,21.243907,0.079228,0.950000
1357,73,154.725170,40.285252,2.962716,4589.865930,1158.262619,2.775585,20.463773,0.037221,1.000000
1357,515,154.024320,40.668273,2.992163,4060.691534,1017.165780,2.340291,21.192662,0.136679,0.425000
1357,515,154.024320,40.668273,2.992163,4920.395357,1232.513659,3.047476,20.402344,0.068388,1.000000
1359,18,157.474700,40.669993,3.173748,4372.199800,1047.547620,2.596535,20.607652,0.037522,1.000000
1359,36,157.858900,40.925713,3.012964,4340.102636,1081.520449,2.570132,20.419643,0.078224,1.000000
1361,537,160.867020,43.105732,3.105293,4121.924190,1004.051149,2.390660,20.375427,0.100006,1.000000
1362,386,162.705340,44.195779,4.320000,6455.055788,1213.356312,4.309875,20.724556,0.046609,1.000000
1362,389,162.906730,43.924185,2.235827,3906.609483,1207.298635,2.213544,20.338779,0.067107,1.000000
1363,198,166.222620,42.434290,3.223513,5162.974737,1222.436127,3.247020,20.705840,0.054512,1.000000
1363,476,166.180470,43.815974,2.707833,4546.738741,1226.252282,2.740109,20.376638,0.096210,1.000000
1364,598,168.813040,44.794824,3.293057,4013.284983,934.831523,2.301295,20.570775,0.071442,1.000000
1364,620,169.553790,44.189532,4.023423,4897.788194,974.990162,3.028880,20.467817,0.051117,1.000000
1365,327,168.444950,44.550418,4.421700,6343.077242,1169.942498,4.217762,20.523258,0.215952,0.250000
1366,24,174.238510,43.567478,3.638591,4700.023182,1013.243705,2.866200,20.315549,0.088277,1.000000
1366,24,174.238510,43.567478,3.638591,5133.339644,1106.659239,3.222642,20.529730,0.069875,1.000000
1366,614,174.355490,44.585014,3.234741,4828.363965,1140.179292,2.971772,21.270055,0.036937,1.000000
1367,193,175.407240,43.890683,4.156962,5710.840095,1107.403969,3.697689,20.410982,0.148435,1.000000
1367,448,175.109900,45.178461,2.809596,4264.813065,1119.492197,2.508200,20.796140,0.053543,1.000000
1368,58,178.931530,44.504767,2.320021,3899.419867,1174.516657,2.207630,20.463292,0.146699,1.000000
1369,502,180.153060,46.313972,4.757395,6661.929002,1157.108249,4.480047,20.527747,0.056876,1.000000
1369,606,182.457270,45.566787,3.595922,4508.167045,980.905910,2.708381,20.531836,0.056130,1.000000
1370,434,182.894880,45.821742,2.945078,4571.934502,1158.895875,2.760835,20.847311,0.075375,1.000000
1371,92,186.154230,43.712230,2.851586,4002.211172,1039.107283,2.292186,20.463866,0.138407,1.000000
1371,223,185.175000,44.705077,4.657700,6777.975583,1198.008998,4.575506,20.570060,0.038076,1.000000
1371,499,186.424520,45.633667,3.525592,4621.681361,1021.232420,2.801757,20.850677,0.054178,1.000000
1372,26,191.168710,44.411081,3.137228,3836.189038,927.236552,2.155617,20.533552,0.138762,0.400000
1372,339,187.969900,45.512594,2.941852,4622.745665,1172.734429,2.802632,20.345427,0.090333,1.000000
1372,426,188.613550,45.332115,3.468827,4422.827487,989.706578,2.638181,20.355122,0.055485,1.000000
1372,610,190.964520,45.549225,3.219970,4402.506441,1043.255391,2.621465,20.432891,0.042425,1.000000
1373,523,193.270910,45.559357,2.447283,4151.451800,1204.267757,2.414950,20.736425,0.080590,1.000000
1374,217,195.748350,43.584586,3.912653,5251.701096,1069.015281,3.320006,21.376310,0.102504,0.350000
1374,217,195.748350,43.584586,3.912653,5779.629512,1176.478279,3.754275,20.866933,0.067875,1.000000
1374,467,195.489000,45.036123,3.277364,4400.479478,1028.783022,2.619798,20.394846,0.102498,1.000000
1376,593,202.164890,43.998061,3.037881,4714.113124,1167.472059,2.877790,20.890700,0.057083,1.000000
1377,159,206.880480,39.963908,2.398418,3973.745051,1169.292627,2.268770,20.424890,0.055247,1.000000
1377,398,205.450480,41.002752,3.746218,5148.728601,1084.806606,3.235301,20.452882,0.069042,1.000000
1377,398,205.450480,41.002752,3.746218,5579.560615,1175.580358,3.589700,21.580911,0.093086,0.487500
1378,599,210.094950,39.841895,3.761505,5219.152658,1096.114103,3.293231,20.300662,0.063587,1.000000
1379,74,212.276980,38.897306,3.448039,4649.433067,1045.277033,2.824585,20.635510,0.061086,1.000000
1379,74,212.276980,38.897306,3.448039,5133.339644,1154.068024,3.222642,20.413576,0.100362,0.425000
1379,405,211.159430,40.344391,3.636811,4637.671681,1000.185615,2.814910,20.356465,0.119149,0.862500
1379,405,211.159430,40.344391,3.636811,5301.515067,1143.353707,3.360982,20.672487,0.039859,1.000000
1379,575,212.071960,40.198715,3.187929,4550.928371,1086.677559,2.743556,20.549505,0.039807,1.000000
1380,23,215.685210,38.391860,3.740818,4763.212971,1004.723857,2.918179,20.912199,0.051488,1.000000
1380,36,215.740290,37.968721,3.157054,4057.887476,976.145012,2.337984,20.300434,0.113448,0.850000
1380,36,215.740290,37.968721,3.157054,5079.254804,1221.840002,3.178153,21.307285,0.056633,1.000000
1383,322,221.367210,37.227231,3.201802,4415.704474,1050.907315,2.632322,21.042629,0.087621,1.000000
1383,322,221.367210,37.227231,3.201802,5048.937562,1201.612438,3.153214,20.376424,0.075434,1.000000
1384,27,226.273550,34.832162,3.296568,5014.180920,1167.020054,3.124623,20.494342,0.045138,1.000000
1384,347,223.829730,35.150493,3.145972,4224.740130,1018.998709,2.475236,21.056383,0.141356,0.937500
1384,347,223.829730,35.150493,3.145972,4993.441887,1204.408006,3.107564,20.943467,0.044516,1.000000
1385,64,227.975570,33.691448,3.380746,4443.242331,1014.266165,2.654974,20.548369,0.145998,0.300000
1385,116,227.654910,34.039070,2.676360,4036.453930,1097.948527,2.320353,20.966227,0.044481,1.000000
1385,272,226.522330,34.109797,3.994036,5738.521327,1149.074891,3.720460,20.977774,0.052475,1.000000
1387,583,232.029980,32.915589,3.653436,5440.013782,1169.031624,3.474910,21.115054,0.028388,1.000000
1388,167,233.016560,31.336648,3.435366,5266.232149,1187.327551,3.331959,20.608171,0.066969,0.825000
1388,432,232.198870,31.855182,3.038926,4086.956356,1011.891892,2.361896,20.821623,0.086583,1.000000
