ix96629, plate, fiber, Z_START, Z_END, RA, DEC
8070,1408,299,2.460592,3.401887,246.283740,26.847843
8071,2007,564,2.495830,2.984017,164.177330,38.096872
8072,2096,19,3.442734,4.364651,159.830350,34.751272
8073,1709,514,3.187457,4.089936,218.253720,10.507717
8074,2014,282,2.333115,3.043269,206.989580,37.180800
8075,931,615,2.200000,2.397700,126.287340,31.511135
8076,309,546,2.200000,2.356555,224.148850,0.197388
8077,1934,518,2.525740,3.595610,135.392950,28.680151
8078,1348,64,4.036749,4.054376,216.226970,40.222333
8079,289,475,2.965065,4.088253,186.741530,0.160654
8080,1050,294,2.836634,3.691184,227.574110,45.357744
8081,390,365,2.200000,2.276128,4.830467,1.031200
8082,749,177,3.209692,4.190006,358.434420,14.590347
8083,1018,608,2.301037,3.030587,183.725480,55.689152
8084,593,442,2.200000,2.560852,232.698780,3.522445
8085,440,273,2.253497,3.081919,121.839310,49.028647
8086,2087,388,2.267009,2.347507,138.125160,26.060015
8087,1193,430,2.200000,2.755337,137.865070,5.848365
8088,600,214,2.200000,2.967286,187.202120,64.065080
8089,1011,630,2.200000,2.554516,167.397450,53.606879
8090,858,248,2.245266,2.939507,116.607800,25.817263
8091,331,50,2.887320,3.766078,181.063430,-3.574812
8092,1001,422,3.416216,4.029348,162.005490,7.498006
8093,1158,355,2.858783,3.951020,206.639660,58.419219
8094,1951,564,2.205903,2.588889,152.587860,36.012088
8095,2096,19,3.442734,4.364651,159.830350,34.751272
8096,1176,162,2.435978,3.182008,254.039720,31.479916
8097,1593,218,2.570675,3.236269,141.640430,33.429566
8098,973,140,3.077090,4.323042,255.702320,31.679996
8099,551,410,2.917873,4.156078,133.113690,50.753001
8100,1979,474,3.128101,4.168612,170.532320,31.938578
8101,2008,294,2.200000,2.571346,174.491620,32.044836
8102,962,628,2.392738,3.378226,162.094260,47.710605
8103,1933,632,2.524929,3.517806,135.349820,25.877442
8104,1386,165,2.388054,3.383839,229.283650,33.025688
8105,582,225,2.200000,2.305551,210.965800,4.182446
8106,1744,368,2.731216,4.020983,149.904660,13.204304
8107,1308,611,2.674941,3.176879,152.364240,11.303333
8108,570,614,2.475765,2.580147,146.805720,4.394127
8109,1020,559,3.078029,3.608123,188.986930,55.140755
8110,1763,98,2.607035,3.934120,179.777190,13.627157
8111,486,627,2.299517,3.124409,147.527890,61.730376
8112,1927,571,2.259495,2.359902,126.596350,21.942371
8113,2089,404,2.200000,3.052991,181.779150,35.156190
8114,978,413,2.318565,3.461524,258.590520,31.800604
8115,409,412,2.200000,2.968861,41.560586,0.907596
8116,551,410,2.917873,4.156078,133.113690,50.753001
8117,1427,347,2.282089,2.740458,153.016520,38.867328
8118,413,126,2.631201,3.097501,49.778008,-1.157951
8119,781,151,2.200000,3.016707,191.237420,62.028609
8120,1838,446,2.200000,3.228142,209.658120,35.576902
8121,1020,323,2.200000,2.343428,186.441410,55.924751
8122,1206,593,2.462186,3.249427,124.813460,27.886485
8123,1603,400,2.200000,2.466891,164.769540,12.173336
8124,1811,84,2.225896,2.490532,215.503880,7.674714
8125,1371,183,2.462186,3.346684,185.838600,44.324954
8126,776,413,2.417042,3.164633,173.513340,62.940176
8127,856,51,3.023003,3.510638,210.135230,4.000045
8128,951,236,2.717495,3.519697,168.728600,58.827952
8129,1008,514,2.200000,3.402659,155.855500,51.714167
8130,538,322,3.405045,4.425289,222.783090,2.937678
8131,1462,374,2.200000,2.369396,200.092910,42.552495
8132,1303,231,3.196144,3.686482,142.361890,9.147282
8133,1680,185,3.146201,3.725320,235.327310,39.096526
8134,626,532,2.200000,2.299927,248.125930,44.783788
8135,1945,135,2.454223,3.320142,146.979780,32.518884
8136,1714,514,3.100628,3.975324,223.198840,11.938919
8137,1307,146,2.852568,3.877799,150.505740,9.848584
8138,725,182,2.264753,3.409599,345.756070,-9.658534
8139,2103,346,2.242279,3.019113,178.854030,36.727550
8140,982,442,2.215514,2.977761,311.692290,0.470344
8141,983,459,3.141430,4.245762,313.319880,0.989152
8142,446,264,3.543079,3.563613,129.535240,53.802743
8143,1594,451,2.200000,2.542953,144.995470,36.156111
8144,1667,505,2.200000,3.849990,199.809190,52.033357
8145,953,584,2.634547,3.473285,179.268680,60.204941
8146,753,310,3.210662,4.179274,4.557871,14.415463
8147,1408,194,3.258438,4.441020,246.187670,27.238549
8148,757,220,2.200000,2.347814,118.862300,36.030853
8149,1997,318,2.882848,3.425508,174.728210,37.816952
8150,884,105,2.306362,2.991670,187.124960,52.044969
8151,1436,560,2.563283,3.797362,165.653300,46.017044
8152,350,515,3.052755,3.930497,258.877060,64.888681
8153,532,341,3.101572,4.387124,210.443870,2.742965
8154,406,189,2.200000,2.608738,35.429958,-0.301062
8155,1693,582,3.170137,3.257604,256.025280,25.218077
8156,840,126,2.898076,3.387769,178.269260,3.997661
8157,1348,108,2.317801,3.013163,215.872960,40.403606
8158,884,583,3.014675,4.241050,188.163750,52.880828
8159,918,637,2.954125,3.905163,218.328480,-1.629055
8160,535,357,3.504539,3.565543,216.543840,2.348030
8161,1202,195,2.238548,3.656604,144.639650,44.934295
8162,850,403,2.991631,4.174364,197.575470,6.031383
8163,2008,205,3.066777,3.553802,175.053890,31.753390
8164,884,583,3.014675,4.241050,188.163750,52.880828
8165,1763,98,2.607035,3.934120,179.777190,13.627157
8166,1380,611,2.635384,3.459485,215.672620,39.304309
8167,1979,474,3.128101,4.168612,170.532320,31.938578
8168,1402,47,3.331620,4.346723,235.918270,34.295679
8169,948,198,2.281333,3.365366,160.077180,57.413378
8170,746,58,2.449454,3.120727,352.835060,13.660845
8171,1978,139,2.834867,3.717271,202.612740,28.026269
8172,589,481,2.308646,3.617509,225.870360,4.330285
8173,2103,607,2.974206,4.264137,181.544180,37.296566
8174,481,187,2.336187,2.981236,148.224320,1.239462
8175,1209,596,2.264753,3.031785,131.288950,32.332434
8176,1702,379,2.573143,3.395600,208.077030,12.402372
8177,1597,404,2.200000,3.216420,153.443980,11.375499
8178,991,161,2.851681,3.994164,140.542740,4.964438
8179,290,322,2.214033,2.844497,187.913030,1.041458
8180,955,339,2.587157,3.592917,182.861270,61.123112
8181,530,543,2.200000,2.518272,208.013560,2.778759
8182,449,630,2.949575,4.218349,136.169320,53.844125
8183,856,51,3.023003,3.510638,210.135230,4.000045
8184,1282,362,2.214033,3.084948,199.705260,49.768478
8185,879,248,2.200000,2.411312,171.053310,50.734905
8186,1866,240,2.370935,3.390878,113.136630,43.916787
8187,751,562,3.140477,3.456426,1.878445,16.125697
8188,550,145,2.217736,2.667158,130.566180,47.713569
8189,1822,235,3.061162,3.967325,238.677200,4.922396
8190,395,512,3.629673,4.102836,14.844380,0.050392
8191,767,579,2.504696,3.513380,143.096640,52.521006
8192,2113,67,2.200000,2.569593,172.878330,34.931697
8193,532,341,3.101572,4.387124,210.443870,2.742965
8194,920,422,3.175902,4.127398,221.119310,-1.395572
8195,792,606,2.200000,3.046051,226.443640,56.465818
8196,1055,228,2.313984,3.276365,240.775830,38.041259
8197,449,630,2.949575,4.218349,136.169320,53.844125
8198,1648,636,2.609527,3.430270,227.686110,32.286942
8199,1202,408,2.419403,3.385314,145.210200,46.291818
8200,1982,601,2.920580,4.132368,159.922940,34.222137
8201,721,61,2.294962,3.028409,338.695970,-9.633209
8202,1014,211,2.200000,3.009005,172.534150,53.905526
8203,1185,506,2.724349,3.715014,126.041580,4.388447
8204,753,310,3.210662,4.179274,4.557871,14.415463
8205,1436,257,3.084608,4.012093,164.640870,44.531445
8206,1931,499,2.200000,2.630904,131.570020,24.452150
8207,1583,451,3.376736,3.945842,120.024820,21.527121
8208,1650,574,2.888216,3.385937,231.015110,31.248843
8209,815,584,2.520062,3.669880,246.605980,43.488931
8210,2095,245,2.200000,2.949041,180.026060,31.441907
8211,1303,231,3.196144,3.686482,142.361890,9.147282
8212,396,454,3.081787,4.394748,16.580184,0.806495
8213,955,4,2.200000,2.284186,185.978300,58.807724
8214,396,454,3.081787,4.394748,16.580184,0.806495
8215,852,205,2.758810,3.961643,201.340230,3.559963
8216,295,329,2.200000,2.770950,197.868150,0.824916
8217,827,611,2.200000,2.246497,128.670870,38.063670
8218,1574,351,2.533868,3.676354,244.497130,24.821618
8219,612,266,2.359312,2.360397,226.781320,56.944631
8220,950,375,3.073337,3.306124,165.105700,59.387861
8221,1316,298,2.200000,2.532231,186.328490,56.638226
8222,359,377,2.550180,2.614668,260.371250,54.125154
8223,302,208,2.360086,2.393453,211.731350,-0.863690
8224,1371,183,2.462186,3.346684,185.838600,44.324954
8225,418,12,2.564925,3.674770,10.669384,14.258236
8226,837,47,4.071663,4.082046,173.587820,3.866923
8227,1612,86,2.969633,3.424330,183.294680,12.120871
8228,1166,130,2.881060,3.318053,231.497940,48.980050
8229,889,68,2.924193,3.103560,116.994010,29.554441
8230,538,322,3.405045,4.425289,222.783090,2.937678
8231,1167,41,2.200000,2.530409,235.244620,47.641002
8232,1763,86,2.200000,2.539765,180.048610,14.137636
8233,586,255,2.382598,2.823459,218.894360,3.424868
8234,1385,519,2.462186,3.252644,227.408010,34.513690
8235,1302,268,2.525740,3.450654,139.976340,8.440789
8236,951,418,2.200000,2.609787,169.809760,60.082546
8237,978,322,2.253497,2.490720,257.668770,31.310880
8238,2147,573,3.033205,4.303925,161.646860,9.927664
8239,2103,470,3.156716,4.319735,180.088110,36.323933
8240,997,193,2.376372,2.803085,154.112180,6.018965
8241,1866,240,2.370935,3.390878,113.136630,43.916787
8242,1172,26,2.933239,3.862138,247.430990,39.203173
8243,2080,178,3.240825,3.337833,118.497350,15.728751
8244,338,534,2.393519,2.798630,194.656760,-1.509357
8245,734,535,2.406829,2.883087,330.319830,12.943467
8246,1276,518,2.417042,3.181285,146.495660,38.619798
8247,845,185,2.294962,3.069930,188.127340,4.643607
8248,436,253,2.881954,3.757930,118.336150,43.642483
8249,749,177,3.209692,4.190006,358.434420,14.590347
8250,1355,471,3.069587,4.137466,233.913170,33.975228
8251,1018,608,2.301037,3.030587,183.725480,55.689152
8252,1268,120,2.826047,4.309429,129.663210,28.981313
8253,1699,302,3.220368,4.355306,201.302060,11.391604
8254,1928,65,2.200000,2.263317,128.594280,24.112685
8255,815,559,2.200000,2.289523,246.243950,43.676791
8256,1374,367,2.933239,3.990629,195.229210,45.759986
8257,751,562,3.140477,3.456426,1.878445,16.125697
8258,1434,186,2.954125,3.858682,162.204410,44.654363
8259,2007,637,2.330047,2.795036,164.670980,38.958698
8260,509,606,2.495830,3.305084,168.076450,3.040252
8261,1697,525,2.200000,2.284157,198.853010,13.069957
8262,1324,88,2.786608,3.986402,212.012450,53.865078
8263,449,630,2.949575,4.218349,136.169320,53.844125
8264,1045,618,3.291907,3.873206,216.168320,51.924280
8265,1011,174,2.200000,2.338330,165.137280,53.138771
8266,1603,544,2.200000,2.540636,166.053580,11.990336
8267,758,440,2.581379,3.517528,121.505820,38.363918
8268,401,192,2.200000,2.561951,25.345993,-0.406140
8269,551,410,2.917873,4.156078,133.113690,50.753001
8270,1167,41,2.200000,2.530409,235.244620,47.641002
8271,1599,366,2.933239,3.405817,156.958950,12.172397
8272,461,555,2.872134,3.916538,53.529115,-6.568462
8273,1368,471,2.200000,2.249150,178.043450,45.307168
8274,1356,32,2.707237,3.784581,152.483550,39.288449
8275,1001,422,3.416216,4.029348,162.005490,7.498006
8276,2096,19,3.442734,4.364651,159.830350,34.751272
8277,2089,567,2.200000,2.880058,182.668190,35.153150
8278,473,355,2.310933,3.092710,138.544720,1.902499
8279,1744,368,2.731216,4.020983,149.904660,13.204304
8280,753,291,2.675787,3.887303,4.586322,14.314328
8281,1338,100,3.287956,3.318776,247.688340,34.990160
8282,1436,408,2.656372,3.166900,164.556610,46.476780
8283,926,313,2.575612,3.407035,234.355660,-1.780640
8284,2210,36,2.627023,3.454664,251.071250,12.766475
8285,832,32,3.318673,3.876166,139.916800,44.433607
8286,1194,341,2.714072,3.674404,137.377880,7.267306
8287,561,402,2.461388,3.253278,161.580560,61.150016
8288,1428,596,2.634547,3.673958,157.701030,39.209533
8289,1175,132,2.662270,3.676047,252.970250,33.594780
8290,1326,349,2.200000,2.547180,214.410600,53.714198
8291,1368,471,2.200000,2.249150,178.043450,45.307168
8292,449,630,2.949575,4.218349,136.169320,53.844125
8293,842,68,2.200000,2.384127,181.873970,4.486110
8294,434,71,2.216995,3.543358,118.263920,42.525213
8295,1682,251,2.200000,2.400492,240.765670,35.540933
8296,394,247,2.474164,4.278353,12.526473,-0.888683
8297,449,630,2.949575,4.218349,136.169320,53.844125
8298,1643,456,2.222184,2.671979,213.328590,37.324407
8299,1341,392,2.300277,3.497659,250.306180,33.046510
8300,449,630,2.949575,4.218349,136.169320,53.844125
8301,1742,422,2.237057,3.153872,145.306480,11.758969
8302,1049,576,2.201477,2.952021,226.187130,48.206298
8303,403,308,2.971461,4.141664,28.415043,-0.184684
8304,768,95,2.343877,2.422282,144.981370,52.121588
8305,2008,205,3.066777,3.553802,175.053890,31.753390
8306,2115,442,2.400559,2.875800,207.209310,26.417852
8307,1004,414,2.200000,2.370554,167.083080,8.194477
8308,1595,202,3.161504,3.564059,146.631690,34.836916
8309,1839,318,3.229123,4.404430,211.263710,33.697188
8310,1374,367,2.933239,3.990629,195.229210,45.759986
8311,1447,196,2.489397,3.435547,178.271520,42.541857
8312,1978,177,2.383377,3.371078,202.856810,28.611436
8313,836,215,2.652165,3.130448,170.479140,3.921263
8314,988,565,3.454001,4.075819,323.622800,0.521772
8315,1240,217,2.326215,2.791255,159.460820,8.240284
8316,1699,302,3.220368,4.355306,201.302060,11.391604
8317,816,297,2.200000,2.270752,246.283780,41.467918
8318,613,418,2.200000,2.989888,228.907660,60.367340
8319,816,625,2.200000,2.637725,248.006100,42.671718
8320,1811,458,2.624519,3.502154,215.629580,9.331730
8321,1645,135,2.773552,3.890956,218.776890,33.923908
8322,970,73,2.395083,3.330745,185.539890,49.793371
8323,662,200,3.139523,4.211597,23.178174,-9.717130
8324,2006,219,2.200000,2.254575,195.033220,32.659607
8325,1309,481,2.200000,3.190650,172.861320,57.404587
8326,971,435,2.211074,2.619886,186.462750,50.020570
8327,462,102,2.697008,3.907578,56.011881,-6.883507
8328,411,176,2.200000,3.188344,45.921035,-0.389395
8329,1654,426,2.230356,3.214262,237.657610,27.269592
8330,1436,476,2.747575,4.085778,164.484520,45.931415
8331,2014,282,2.333115,3.043269,206.989580,37.180800
8332,1826,120,2.858783,3.841922,215.494630,6.281695
8333,1459,349,3.035063,3.892085,195.199320,47.910943
8334,662,200,3.139523,4.211597,23.178174,-9.717130
8335,600,560,2.200000,2.995412,188.632170,64.932372
8336,2017,508,2.819006,3.717053,206.166950,28.516850
8337,351,12,2.674095,3.777522,257.893420,60.877914
8338,840,126,2.898076,3.387769,178.269260,3.997661
8339,895,507,2.200000,2.813609,129.702840,41.284451
8340,1045,134,2.206641,2.418589,214.512130,50.282339
8341,353,177,3.309733,4.439525,257.560520,59.390695
8342,1198,617,2.200000,2.395512,135.710440,40.058764
8343,1744,368,2.731216,4.020983,149.904660,13.204304
8344,1459,503,2.668178,3.514430,196.255530,47.473386
8345,892,50,2.551815,3.724280,122.665810,34.958605
8346,1278,375,2.511966,3.485749,188.987950,50.798188
8347,462,102,2.697008,3.907578,56.011881,-6.883507
8348,737,200,3.105351,4.106380,335.728470,13.079017
8349,952,203,2.228868,2.680157,172.391430,58.258169
8350,390,271,3.171097,4.274205,4.958558,-0.677994
8351,538,322,3.405045,4.425289,222.783090,2.937678
8352,827,299,3.375728,3.826250,126.262620,36.255577
8353,850,403,2.991631,4.174364,197.575470,6.031383
8354,1386,188,2.288140,3.348476,229.107030,32.868866
8355,1958,631,2.200000,2.516747,157.656530,34.883282
8356,1202,408,2.419403,3.385314,145.210200,46.291818
8357,1604,503,2.200000,3.134091,168.333530,12.263585
8358,764,613,2.537124,3.583720,136.025920,48.349277
8359,403,308,2.971461,4.141664,28.415043,-0.184684
8360,920,422,3.175902,4.127398,221.119310,-1.395572
8361,772,589,3.287956,3.814766,158.507320,62.703909
8362,476,473,2.490200,3.702015,143.987160,0.382135
8363,1279,186,2.618681,3.788462,192.197080,49.335627
8364,1003,405,2.205165,2.533191,165.972270,8.063511
8365,1177,497,2.200000,3.088027,325.387030,-7.711622
8366,2103,470,3.156716,4.319735,180.088110,36.323933
8367,538,322,3.405045,4.425289,222.783090,2.937678
8368,918,637,2.954125,3.905163,218.328480,-1.629055
8369,1946,619,2.214773,2.851140,148.142620,32.332845
8370,1673,593,2.200000,2.423757,218.045990,48.036276
8371,946,436,2.200000,2.592928,152.769970,56.334426
8372,1748,375,2.200000,2.426350,158.804900,14.273202
8373,461,555,2.872134,3.916538,53.529115,-6.568462
8374,532,341,3.101572,4.387124,210.443870,2.742965
8375,1592,364,3.276124,3.861712,139.626750,33.806788
8376,328,592,2.200000,3.054713,176.323510,-2.367324
8377,978,548,2.455018,3.535081,259.269410,30.658674
8378,929,175,2.200000,2.303798,120.027490,26.848520
8379,503,456,2.265505,3.346070,154.784410,2.908901
8380,1158,355,2.858783,3.951020,206.639660,58.419219
8381,549,231,2.482173,3.223172,127.627780,46.519925
8382,495,417,2.334651,3.427904,193.473810,68.287265
8383,1979,474,3.128101,4.168612,170.532320,31.938578
8384,1295,126,3.286969,3.885472,122.507340,5.326798
8385,342,89,2.559183,3.350407,237.112870,-0.728809
8386,1851,502,2.200000,2.495611,240.552520,24.169614
8387,1297,594,3.209692,4.379947,129.232540,6.684623
8388,760,383,2.457406,3.490818,124.477200,41.540370
8389,952,203,2.228868,2.680157,172.391430,58.258169
8390,575,317,2.266257,2.625756,154.424770,3.863970
8391,924,580,2.412325,2.453843,231.605130,-0.832721
8392,770,317,2.200000,2.612995,148.155340,60.098357
8393,600,219,2.200000,2.521638,186.903100,64.166108
8394,999,136,2.200000,2.812005,158.207870,5.688427
8395,1602,26,3.175902,4.284709,164.737880,11.024614
8396,1041,206,3.301801,3.903252,201.338650,52.753640
8397,1428,616,2.424919,3.362316,157.356260,39.618751
8398,349,542,2.245266,2.698254,255.252580,64.202512
8399,574,237,2.663113,2.746210,153.504700,4.158353
8400,1214,467,2.310933,3.061940,141.461140,38.997590
8401,1240,343,2.738095,3.929200,158.087980,9.463593
8402,621,486,2.384156,3.606341,241.771530,53.599603
8403,1348,232,3.226203,3.811113,215.062460,40.714577
8404,1044,256,3.071462,3.261366,209.614820,51.325140
8405,749,177,3.209692,4.190006,358.434420,14.590347
8406,788,277,2.200000,2.332587,211.509070,59.078668
8407,2096,19,3.442734,4.364651,159.830350,34.751272
8408,1302,268,2.525740,3.450654,139.976340,8.440789
8409,1697,573,2.304839,3.053446,199.105850,12.736620
8410,1158,58,2.200000,2.374722,208.968710,56.792331
8411,1215,252,2.200000,2.922212,143.815200,39.365214
8412,983,459,3.141430,4.245762,313.319880,0.989152
8413,1201,546,2.696156,3.769157,140.481830,42.550106
8414,1303,334,2.200000,2.310431,142.013960,9.862060
8415,1397,520,2.715783,4.066533,223.006490,41.078882
8416,1346,596,3.229123,4.160246,211.139770,42.753496
8417,339,474,2.318565,3.045051,196.086350,-2.050824
8418,469,528,2.200000,2.941022,134.996470,2.088823
8419,1739,369,2.685958,3.524746,137.809120,11.078624
8420,1676,283,2.922386,3.775433,222.935160,44.672077
8421,458,415,2.245266,3.000174,45.782977,-6.749385
8422,1697,573,2.304839,3.053446,199.105850,12.736620
8423,1669,213,2.200003,2.646853,205.644240,49.807217
8424,1271,83,2.301037,2.354342,134.173790,31.689217
8425,333,527,2.200000,2.597522,184.990960,-1.437329
8426,1268,262,2.200003,2.328598,128.144830,28.868305
8427,582,461,2.200000,2.951258,211.340330,5.129024
